Index,appnumber,encrypting,renaiming,rebuilding,Strings Global number,Unicode number ,URL Number ,Affectation number ,Balise number ,Special strings number ,Call number,Class number ,Other Type String Number ,Permission number ,Number of Dangerous permission ,Number of sginature permission ,Other Permission number ,Services number ,Providers number ,Android API ,Dex number ,SystemArgs ,Custom Argument,Average size of class ,Intern attribute ,Extern attribute,Weighted Method per class ,Reponse for class ,Number of child ,Argument Type number ,Receivers Numbers ,Type
5781,SMS_729,1,1,0,560,0,0,4,3,0,0,0,0,4,3,0,1,0,0,0,0,0,0,61.4,0,0,10.932659932659933,21.865319865319865,-0.9932659932659933,82,6,1
5782,SMS_3273,1,1,0,847,0,0,1,2,0,0,0,0,11,6,1,4,0,0,0,0,0,0,38.111111111111114,0,0,10.746347941567064,21.49269588313413,-0.896414342629482,197,1,1
5783,Riskware_780,1,1,0,9663,1,3,209,7,1,15,30,0,4,2,0,2,0,0,0,0,0,0,48.59090909090909,0,0,28.912087912087912,57.824175824175825,-1.0,2778,1,2
5784,Riskware_1615,1,1,0,6204,0,10,172,3,3,16,2,0,12,2,1,9,3,0,0,0,0,0,143.58064516129033,0,0,19.467700258397933,38.935400516795866,-0.9996308600959763,1117,1,2
5785,SMS_3050,1,1,0,3026,0,2,96,2,0,11,0,0,16,5,0,11,0,0,0,0,0,0,439.3666666666667,0,0,11.749440715883669,23.498881431767337,0.8568232662192393,670,1,1
5786,Riskware_2840,1,1,0,4840,0,5,20,2,0,0,0,0,14,4,2,8,0,0,0,0,0,0,25.142857142857142,0,0,21.183252427184467,42.366504854368934,-1.0,513,1,2
5787,SMS_3864,1,1,0,594,0,0,0,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,97.0,0,0,11.195843325339728,22.391686650679457,-0.964828137490008,119,8,1
5788,SMS_4757,1,1,0,4786,0,3,65,4,1,18,0,0,30,6,4,20,0,0,0,0,0,0,8.527777777777779,0,0,11.339622641509434,22.67924528301887,-0.866576819407008,1142,8,1
5789,SMS_3259,1,1,0,4789,0,3,79,4,1,18,0,0,33,7,5,21,0,0,0,0,0,0,8.405405405405405,0,0,10.854223433242506,21.708446866485012,-0.7329700272479565,1142,1,1
5790,SMS_4041,0,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,138.25,0,0,12.19310839913855,24.3862167982771,-0.9576453697056713,125,8,1
5791,SMS_284,0,1,0,382,0,0,0,2,0,0,0,0,4,2,0,2,0,0,0,0,0,0,10.0,0,0,11.356968215158924,22.713936430317847,-0.9816625916870416,62,1,1
5792,Banking_1528,1,1,0,4506,0,4,117,2,0,11,0,0,6,3,1,2,0,0,0,0,0,0,143.03125,0,0,19.10872235872236,38.21744471744472,-0.5638820638820639,833,1,4
5793,Riskware_1376,1,1,0,27198,1,96,1483,9,9,71,82,0,39,10,3,26,20,1,0,0,0,0,58.642857142857146,0,0,19.270284793121977,38.540569586243954,-1.0,6129,1,2
5794,SMS_219,1,1,0,772,0,0,285,2,0,0,0,0,13,6,1,6,0,0,0,0,0,0,9.642857142857142,0,0,10.83943661971831,21.67887323943662,-0.795774647887324,376,1,1
5795,Riskware_1335,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,19.486624928856006,38.97324985771201,-1.0,353,1,2
5796,SMS_2966,1,1,0,1370,0,1,11,2,0,0,49,0,15,7,1,7,3,0,0,0,0,0,40.22222222222222,0,0,12.293532338308458,24.587064676616915,-0.8258706467661692,274,1,1
5797,SMS_4512,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,52.666666666666664,0,0,10.532434709351305,21.06486941870261,-0.9250210614995787,210,8,1
5798,SMS_892,1,1,0,827,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.01057268722467,22.02114537444934,-0.9524229074889868,210,6,1
5799,SMS_819,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,10.712796208530806,21.425592417061612,-0.9488151658767773,210,6,1
5800,Adware_1177,1,1,0,2202,0,0,50,2,0,3,0,0,7,2,1,4,1,0,0,0,0,0,523.2121212121212,0,0,16.168900804289546,32.33780160857909,-0.822609472743521,180,,3
5801,Riskware_4181,1,1,0,121,0,0,0,1,0,0,0,0,39,12,2,25,15,0,0,0,0,0,4.0,0,0,23.705882352941178,47.411764705882355,-1.0,612,1,2
5802,Riskware_3685,1,1,0,5124,0,2,137,4,7,3,0,0,3,1,0,2,1,0,0,0,0,0,14.972222222222221,0,0,21.984496124031008,43.968992248062015,-1.0,1156,1,2
5803,SMS_3878,1,1,0,674,0,0,101,4,0,0,0,0,18,8,2,8,1,0,0,0,0,0,4.142857142857143,0,0,11.186454183266932,22.372908366533864,-0.8717131474103585,121,8,1
5804,SMS_1082,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,45.142857142857146,0,0,9.45483870967742,18.90967741935484,-0.867741935483871,210,1,1
5805,Adware_296,1,1,0,3003,0,20,82,2,1,0,3,0,4,2,0,2,0,0,0,0,0,0,243.82608695652175,0,0,16.13887339654211,32.27774679308422,-0.4857780256553263,707,,3
5806,Adware_904,1,1,0,5555,0,43,61,13,2,4,94,0,13,5,0,8,3,0,0,0,0,0,196.09677419354838,0,0,14.145833333333334,28.291666666666668,-1.0,1017,,3
5807,SMS_4562,0,1,0,1211,0,0,93,3,0,11,0,0,7,4,0,3,0,0,0,0,0,0,120.35,0,0,10.677804295942721,21.355608591885442,-0.8305489260143198,85,8,1
5808,SMS_4384,1,1,0,847,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,38.666666666666664,0,0,10.893536121673003,21.787072243346007,-0.8906844106463878,203,8,1
5809,Riskware_1395,1,1,0,3417,0,0,12,2,0,0,75,0,3,1,0,2,0,0,0,0,0,0,92.5625,0,0,19.17142857142857,38.34285714285714,-1.0,973,1,2
5810,Riskware_568,1,1,0,121,0,0,0,1,0,0,0,0,39,12,2,25,16,0,0,0,0,0,4.0,0,0,20.821536144578314,41.64307228915663,-0.9984939759036144,170,1,2
5811,Riskware_1817,1,1,0,9422,0,1,38,2,1,3,16,0,186,24,6,156,4,51,0,0,0,0,13.428571428571429,0,0,19.601664684898928,39.203329369797856,-0.9869203329369798,1508,1,2
5812,Riskware_1327,1,1,0,15466,1,30,447,3,3,16,255,0,38,10,3,25,11,0,0,0,0,0,83.27659574468085,0,0,19.602305475504323,39.20461095100865,-1.0,3249,1,2
5813,SMS_1463,1,1,0,1386,0,1,11,2,0,0,50,0,15,7,1,7,3,0,0,0,0,0,11.25,0,0,12.781818181818181,25.563636363636363,-0.9333333333333333,273,1,1
5814,SMS_3502,1,1,0,654,0,0,2,3,0,0,0,0,17,7,2,8,1,0,0,0,0,0,38.125,0,0,10.59244126659857,21.18488253319714,-0.9039836567926456,121,1,1
5815,SMS_1459,1,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,138.25,0,0,12.820552147239264,25.641104294478527,-0.9769938650306749,125,1,1
5816,SMS_206,1,1,0,9692,0,1,127,2,0,13,0,0,14,9,0,5,1,0,0,0,0,0,180.93333333333334,0,0,15.180345572354211,30.360691144708422,-0.8466522678185745,1699,1,1
5817,SMS_3492,1,1,0,1391,0,0,13,2,0,0,0,0,15,7,1,7,2,0,0,0,0,0,31.25,0,0,10.470888661899897,20.941777323799794,-0.8947906026557712,266,1,1
5818,Banking_2298,1,1,0,6988,0,1,113,2,1,13,0,0,17,9,2,6,4,0,0,0,0,0,47.0,0,0,18.308580858085808,36.617161716171616,-0.665016501650165,1307,1,4
5819,Banking_2125,1,1,0,1993,0,0,19,4,1,0,44,0,12,5,0,7,1,0,0,0,0,0,59.0,0,0,17.62244544509872,35.24489089019744,-0.7554554901281607,557,1,4
5820,Riskware_2670,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,26.807692307692307,53.61538461538461,-1.0,353,1,2
5821,Riskware_1106,1,1,0,16627,1,3,254,8,1,16,30,0,4,2,0,2,0,0,0,0,0,0,28.565217391304348,0,0,29.725274725274726,59.45054945054945,-1.0,4963,1,2
5822,Adware_59,1,1,0,4385,0,3,122,3,1,2,0,0,15,4,0,11,4,0,0,0,0,0,207.44444444444446,0,0,16.68475073313783,33.36950146627566,-0.37683284457478006,692,,3
5823,Adware_137,1,1,0,2284,7,25,66,3,2,1,0,0,19,7,1,11,1,0,0,0,0,0,31.53125,0,0,16.749155405405407,33.498310810810814,-0.6511824324324325,311,,3
5824,Riskware_1203,1,1,0,123,0,0,0,1,0,0,0,0,42,12,2,28,17,0,0,0,0,0,4.0,0,0,21.433467741935484,42.86693548387097,-1.0,85,1,2
5825,SMS_3836,1,1,0,738,0,0,0,2,0,0,0,0,4,3,0,1,0,0,0,0,0,0,60.4,0,0,11.213429256594724,22.426858513189448,-0.9624300559552358,119,8,1
5826,Riskware_3195,1,1,0,10510,0,19,373,37,4,13,106,0,17,6,2,9,4,0,0,0,0,0,17.457142857142856,0,0,21.964882943143813,43.929765886287626,-1.0,1281,1,2
5827,SMS_4382,1,1,0,663,0,0,7,2,0,0,0,0,19,6,2,11,1,0,0,0,0,0,43.142857142857146,0,0,10.891634980988593,21.783269961977187,-0.8868821292775665,131,8,1
5828,Riskware_2529,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,136.0,0,0,20.6,41.2,-1.0,353,1,2
5829,SMS_3997,1,1,0,592,0,0,1,2,0,1,23,0,7,3,0,4,1,0,0,0,0,0,58.4,0,0,12.114306784660767,24.228613569321535,-0.9682890855457227,98,8,1
5830,SMS_636,1,1,0,487,0,0,5,2,0,0,23,0,23,13,1,9,1,0,0,0,0,0,142.0,0,0,11.063511830635118,22.127023661270236,-0.9838107098381071,46,6,1
5831,Riskware_3986,1,1,0,123,0,0,0,1,0,0,0,0,42,12,2,28,17,1,0,0,0,0,4.0,0,0,17.802547770700638,35.605095541401276,-1.0,86,4,2
5832,SMS_4828,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.63963963963964,23.27927927927928,-0.8423423423423423,210,8,1
5833,SMS_260,0,1,0,663,0,0,7,2,0,0,0,0,19,6,2,11,1,0,0,0,0,0,43.142857142857146,0,0,11.366538952745849,22.733077905491697,-0.8480204342273308,131,1,1
5834,SMS_2993,1,1,0,592,0,0,1,2,0,1,23,0,7,3,0,4,1,0,0,0,0,0,5.5,0,0,12.418604651162791,24.837209302325583,-0.9833887043189369,98,1,1
5835,SMS_4659,1,1,0,597,0,0,0,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,97.0,0,0,20.019736842105264,40.03947368421053,-0.9802631578947368,120,8,1
5836,SMS_3738,1,1,0,152,0,0,0,1,0,0,0,0,4,3,0,1,0,0,0,0,0,0,182.66666666666666,0,0,10.964409722222221,21.928819444444443,-0.9696180555555556,46,1,1
5837,SMS_66,1,1,0,433,0,3,2,4,0,0,0,0,12,6,1,5,0,0,0,0,0,0,270.0,0,0,16.64327485380117,33.28654970760234,-0.9941520467836257,48,6,1
5838,SMS_1296,1,1,0,852,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,38.22222222222222,0,0,15.846153846153847,31.692307692307693,-1.0,206,1,1
5839,SMS_358,1,1,0,1391,0,0,13,2,0,0,0,0,15,7,1,7,2,0,0,0,0,0,31.727272727272727,0,0,11.255516840882695,22.51103368176539,-0.8780487804878049,324,1,1
5840,SMS_1482,1,1,0,1394,0,0,13,2,0,0,51,0,15,7,1,7,2,0,0,0,0,0,24.692307692307693,0,0,12.851851851851851,25.703703703703702,-0.9373219373219374,266,1,1
5841,Adware_1248,1,1,0,4297,0,33,70,5,3,7,0,0,8,2,0,6,3,0,0,0,0,0,259.6666666666667,0,0,14.44106463878327,28.88212927756654,0.3269961977186312,678,,3
5842,SMS_1156,1,1,0,281,0,0,0,1,0,0,0,0,4,3,0,1,0,0,0,0,0,0,182.66666666666666,0,0,10.383858267716535,20.76771653543307,-0.9704724409448819,54,1,1
5843,SMS_3808,1,1,0,597,0,0,0,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,79.0,0,0,11.20080971659919,22.40161943319838,-0.9643724696356275,120,8,1
5844,Riskware_3438,1,1,0,123,0,0,0,1,0,0,0,0,42,12,2,28,17,1,0,0,0,0,4.0,0,0,23.236514522821576,46.47302904564315,-1.0,86,1,2
5845,Adware_202,1,1,0,2089,0,8,41,3,1,0,0,0,13,3,1,9,1,0,0,0,0,0,20.894736842105264,0,0,17.22996300863132,34.45992601726264,-0.752157829839704,526,,3
5846,Riskware_1239,1,1,0,224,0,0,0,2,0,0,0,0,22,14,1,7,1,0,0,0,0,0,68.33333333333333,0,0,20.703215169002473,41.406430338004945,-1.0,9,1,2
5847,Riskware_3416,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,22.810606060606062,45.621212121212125,-0.8787878787878788,353,1,2
5848,Riskware_4095,1,1,0,5060,0,1,111,7,0,16,0,0,15,4,0,11,5,0,0,0,0,0,168.74193548387098,0,0,22.80544747081712,45.61089494163424,-1.0,1458,1,2
5849,Riskware_4004,1,1,0,28913,7,65,660,13,5,64,5,0,26,5,3,18,4,0,0,0,0,0,22.175,0,0,21.132530120481928,42.265060240963855,-1.0,6036,4,2
5850,SMS_3620,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,33.75,0,0,10.657919400187442,21.315838800374884,-0.9287722586691659,210,1,1
5851,SMS_2246,1,1,0,271,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,0,0,11.04422032583398,22.08844065166796,-0.9875872769588828,59,1,1
5852,Riskware_2243,1,1,0,19565,8,48,795,28,7,27,1242,0,42,13,3,26,3,0,0,0,0,0,10.0,0,0,23.8246013667426,47.6492027334852,-1.0,5917,1,2
5853,SMS_4139,1,1,0,592,0,0,1,2,0,1,23,0,7,3,0,4,1,0,0,0,0,0,58.4,0,0,11.962369337979094,23.92473867595819,-0.9700348432055749,98,8,1
5854,SMS_2731,1,1,0,667,0,0,53,2,0,0,0,0,19,6,2,11,1,0,0,0,0,0,43.142857142857146,0,0,11.904642409033878,23.809284818067756,-0.9523212045169385,131,1,1
5855,SMS_488,1,1,0,676,0,0,13,1,0,0,0,0,6,3,1,2,1,0,0,0,0,0,193.0,0,0,10.994334277620396,21.988668555240793,-0.9745042492917847,82,8,1
5856,SMS_354,1,1,0,781,0,0,2,2,0,0,0,0,13,6,1,6,0,0,0,0,0,0,5.636363636363637,0,0,11.249126891734575,22.49825378346915,-0.7729918509895227,373,1,1
5857,Riskware_1084,1,1,0,123,0,0,0,1,0,0,0,0,42,12,2,28,17,1,0,0,0,0,4.0,0,0,39.46875,78.9375,-1.0,86,1,2
5858,SMS_4304,1,1,0,1372,0,1,11,2,0,0,49,0,15,7,1,7,3,0,0,0,0,0,11.375,0,0,11.097959183673469,22.195918367346938,-0.889795918367347,273,8,1
5859,Riskware_1819,1,1,0,123,0,0,0,1,0,0,0,0,42,11,3,28,14,0,0,0,0,0,0.0,0,0,19.580760095011875,39.16152019002375,-0.998812351543943,112,1,2
5860,Adware_1241,1,1,0,4628,0,36,70,2,2,10,94,0,6,3,0,3,0,0,0,0,0,0,84.71428571428571,0,0,14.482817869415808,28.965635738831615,-0.048109965635738834,496,,3
5861,Ramsonware_96,1,1,0,683,0,0,5,1,0,0,0,0,16,6,2,8,1,0,0,0,0,0,172.08333333333334,0,0,17.44864864864865,34.8972972972973,-0.6594594594594595,215,1,6
5862,Riskware_3150,1,1,0,8988,0,28,632,7,3,8,12,0,38,10,3,25,10,0,0,0,0,0,7.463414634146342,0,0,25.165079365079364,50.33015873015873,-1.0,1666,1,2
5863,SMS_2359,1,1,0,616,0,0,0,2,0,0,0,0,4,3,0,1,0,0,0,0,0,0,7.0,0,0,11.14765100671141,22.29530201342282,-0.9552572706935123,155,1,1
5864,SMS_1791,1,1,0,740,0,0,0,2,0,0,0,0,4,3,0,1,0,0,0,0,0,0,51.666666666666664,0,0,11.906103286384976,23.812206572769952,-0.9671361502347418,119,1,1
5865,Adware_1132,1,1,0,4472,0,34,64,3,3,3,131,0,9,4,1,4,1,0,0,0,0,0,76.6969696969697,0,0,16.063473053892217,32.126946107784434,-0.7037924151696606,474,,3
5866,Riskware_2079,1,1,0,14727,0,1,132,2,0,17,0,0,1,0,0,1,0,0,0,0,0,0,256.96666666666664,0,0,24.89873417721519,49.79746835443038,-1.0,3748,1,2
5867,SMS_2645,1,1,0,220,0,0,2,2,0,0,0,0,12,6,0,6,1,0,0,0,0,0,18.5,0,0,11.74108322324967,23.48216644649934,-0.9801849405548216,62,1,1
5868,Riskware_2834,1,1,0,123,0,0,0,1,0,0,0,0,42,12,2,28,17,1,0,0,0,0,4.0,0,0,26.973799126637555,53.94759825327511,-1.0,86,1,2
5869,Adware_807,1,1,0,8665,1,4,381,48,0,30,0,0,14,6,0,8,0,0,0,0,0,0,36.22727272727273,0,0,18.45084920226454,36.90169840452908,-0.8641276376737005,1424,,3
5870,Adware_966,1,1,0,11788,2,93,323,21,4,96,109,0,12,5,1,6,2,0,0,0,0,0,66.35135135135135,0,0,20.184035476718403,40.368070953436806,-1.0,1779,1,3
5871,Banking_1293,1,1,0,24493,0,29,164,117,1,25,0,0,3,0,0,3,0,0,2,0,0,0,40.432432432432435,0,0,20.252922422954303,40.505844845908605,1.6057385759829967,5485,1,4
5872,Riskware_417,1,1,0,3576,0,2,105,3,0,11,0,0,24,14,0,10,6,0,0,0,0,0,101.08695652173913,0,0,22.98869143780291,45.97738287560582,-1.0,666,1,2
5873,Banking_2277,1,1,0,494,0,0,6,1,0,0,0,0,32,6,3,23,1,0,0,0,0,0,8.333333333333334,0,0,18.224907063197026,36.44981412639405,-0.9888475836431226,39,1,4
5874,SMS_2110,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.13669821240799,22.27339642481598,-0.9221871713985279,210,1,1
5875,Banking_1875,1,1,0,18252,1,53,449,44,7,32,214,0,10,3,1,6,0,0,2,0,0,0,72.66666666666667,0,0,18.455298013245034,36.91059602649007,1.966473509933775,4497,1,4
5876,Adware_412,1,1,0,10607,0,77,559,6,5,29,159,0,16,4,2,10,3,0,0,0,0,0,28.825,0,0,16.33574529667149,32.67149059334298,1.829232995658466,2370,,3
5877,Riskware_3496,1,1,0,12239,7,31,534,9,9,22,37,0,14,2,1,11,0,0,0,0,0,0,22.18918918918919,0,0,19.162100456621005,38.32420091324201,-0.1963470319634703,3825,1,2
5878,SMS_2557,0,1,0,826,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.071819425444597,22.143638850889193,-0.9534883720930233,199,1,1
5879,Riskware_4143,1,1,0,14914,0,31,602,4,3,33,173,0,38,10,3,25,10,0,0,0,0,0,7.0588235294117645,0,0,17.56896551724138,35.13793103448276,-1.0,2003,1,2
5880,SMS_493,1,1,0,382,0,0,0,2,0,0,0,0,4,2,0,2,0,0,0,0,0,0,10.0,0,0,11.686,23.372,-0.988,62,8,1
5881,Adware_344,1,1,0,2387,0,23,34,2,1,0,1,0,9,2,0,7,1,0,0,0,0,0,166.70833333333334,0,0,16.828125,33.65625,-0.90625,281,,3
5882,SMS_4447,1,1,0,426,0,0,0,3,0,0,0,0,11,5,0,6,1,0,0,0,0,0,7.25,0,0,10.604672057502246,21.20934411500449,-0.9182389937106918,80,8,1
5883,SMS_3681,1,1,0,849,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,38.22222222222222,0,0,10.99822852081488,21.99645704162976,-0.9247121346324181,221,1,1
5884,SMS_3144,1,1,0,1390,0,0,13,2,0,0,51,0,15,7,1,7,2,0,0,0,0,0,33.72727272727273,0,0,11.01627486437613,22.03254972875226,-0.8481012658227848,415,1,1
5885,SMS_4472,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,7.571428571428571,0,0,10.570546737213403,21.141093474426807,-0.9215167548500882,210,8,1
5886,SMS_2224,1,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,138.25,0,0,11.766891891891891,23.533783783783782,-0.9467905405405406,125,1,1
5887,SMS_1145,1,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,138.25,0,0,10.317365269461078,20.634730538922156,-0.9540918163672655,125,1,1
5888,SMS_2718,1,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,138.25,0,0,11.885245901639344,23.770491803278688,-0.9602774274905422,125,1,1
5889,Riskware_1360,1,1,0,8649,1,19,803,5,4,44,42,0,35,12,2,21,9,0,0,0,0,0,8.581395348837209,0,0,19.615257048092868,39.230514096185736,-1.0,1508,1,2
5890,Scareware_90,1,1,0,7061,0,33,127,9,4,1,0,0,11,3,0,8,3,0,0,0,0,0,34.486486486486484,0,0,21.58564437194127,43.17128874388254,0.08972267536704731,1661,1,5
5891,Riskware_2329,1,1,0,57683,1,93,566,17,19,81,27,0,18,6,0,12,5,1,0,0,0,0,20.77777777777778,0,0,21.54633620689655,43.0926724137931,0.08836206896551724,17538,1,2
5892,Riskware_2903,1,1,0,19840,1,4,302,33,1,19,30,0,10,5,1,4,0,0,0,0,0,0,11.45,0,0,26.92608695652174,53.85217391304348,-1.0,5820,1,2
5893,Riskware_784,1,1,0,21,0,0,0,2,0,0,0,0,22,4,2,16,0,0,0,0,0,0,70.0,0,0,27.876923076923077,55.753846153846155,-1.0,624,1,2
5894,SMS_2502,0,1,0,781,0,0,2,2,0,0,0,0,13,6,1,6,0,0,0,0,0,0,10.666666666666666,0,0,11.078254847645429,22.156509695290858,-0.8580332409972299,373,1,1
5895,SMS_2621,1,1,0,573,0,2,0,1,0,0,17,0,9,4,0,5,2,0,0,0,0,0,94.33333333333333,0,0,11.78005284015852,23.56010568031704,-0.9577278731836195,64,1,1
5896,Adware_245,1,1,0,1247,0,1,9,6,0,0,0,0,5,2,0,3,0,0,0,0,0,0,92.04347826086956,0,0,16.22865275142315,32.4573055028463,-0.8292220113851992,37,,3
5897,SMS_2916,1,1,0,852,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,42.5,0,0,11.178571428571429,22.357142857142858,-1.0,229,1,1
5898,SMS_1861,1,1,0,573,0,2,0,1,0,0,17,0,9,4,0,5,2,0,0,0,0,0,94.33333333333333,0,0,11.749262536873156,23.49852507374631,-0.9410029498525073,64,1,1
5899,Adware_906,1,1,0,3253,0,10,83,3,1,0,0,0,13,4,1,8,3,0,0,0,0,0,329.7096774193548,0,0,18.104783599088837,36.20956719817767,-0.9054669703872438,581,,3
5900,Adware_287,1,1,0,11448,0,12,166,4,3,18,1,0,19,4,1,14,3,0,1,0,0,0,189.25806451612902,0,0,16.38551572787125,32.7710314557425,0.12143379663496708,1630,,3
5901,Adware_100,1,1,0,2035,0,82,60,3,1,0,42,0,10,2,1,7,0,0,0,0,0,0,37.8,0,0,16.65846994535519,33.31693989071038,-0.6734972677595629,290,,3
5902,SMS_1906,1,1,0,560,0,0,4,3,0,0,0,0,4,3,0,1,0,0,0,0,0,0,10.25,0,0,11.507096774193549,23.014193548387098,-0.9909677419354839,82,1,1
5903,Riskware_76,1,1,0,121,0,0,0,1,0,0,0,0,39,12,2,25,16,0,0,0,0,0,4.0,0,0,22.742424242424242,45.484848484848484,-1.0,170,1,2
5904,Riskware_3983,1,1,0,32993,0,133,609,11,13,41,159,0,18,2,1,15,9,0,1,0,0,0,22.84090909090909,0,0,24.55140186915888,49.10280373831776,-1.0,6547,4,2
5905,SMS_4144,1,1,0,423,0,0,0,1,0,0,0,0,10,4,1,5,0,0,0,0,0,0,155.0,0,0,11.9526791927627,23.9053583855254,-0.988865692414753,43,8,1
5906,Riskware_1679,1,1,0,14218,0,4,170,2,3,13,0,0,11,3,1,7,2,1,0,0,0,0,143.38235294117646,0,0,19.369768246281563,38.739536492563126,-0.9958491871324802,3663,1,2
5907,SMS_4573,1,1,0,621,0,3,3,1,0,0,33,0,10,4,0,6,0,0,0,0,0,0,95.66666666666667,0,0,10.887235708692247,21.774471417384493,-0.9412685982772122,86,8,1
5908,SMS_3481,0,1,0,1387,0,2,13,2,0,0,0,0,15,7,1,7,3,0,0,0,0,0,38.111111111111114,0,0,10.443064182194616,20.886128364389233,-0.8985507246376812,275,1,1
5909,SMS_3374,1,1,0,654,0,0,2,3,0,0,0,0,17,7,2,8,1,0,0,0,0,0,31.375,0,0,10.331332533013205,20.66266506602641,-0.8883553421368547,121,1,1
5910,Riskware_126,1,1,0,10868,0,21,832,7,5,28,63,0,43,14,3,26,8,0,0,0,0,0,16.414634146341463,0,0,20.274748923959827,40.54949784791965,-1.0,2861,1,2
5911,Riskware_3812,1,1,0,14217,0,4,170,2,3,13,0,0,11,3,1,7,2,1,0,0,0,0,130.21052631578948,0,0,25.58108108108108,51.16216216216216,-1.0,3663,1,2
5912,SMS_4508,1,1,0,5710,0,11,121,4,1,11,22,0,11,6,0,5,1,0,0,0,0,0,108.67567567567568,0,0,10.558673469387756,21.117346938775512,-0.7551020408163265,893,8,1
5913,Adware_133,1,1,0,2725,0,8,55,3,1,0,0,0,12,3,0,9,1,0,0,0,0,0,296.8333333333333,0,0,16.865953429830082,33.731906859660164,-0.5254877281309,488,,3
5914,Banking_2035,1,1,0,5469,0,2,137,3,0,13,0,0,6,5,0,1,1,0,0,0,0,0,143.9,0,0,17.871675053918043,35.743350107836086,-0.516175413371675,1461,1,4
5915,SMS_3775,1,1,0,592,0,0,1,2,0,1,23,0,7,3,0,4,1,0,0,0,0,0,58.4,0,0,11.135338345864662,22.270676691729324,-0.9640768588137009,98,8,1
5916,Riskware_2414,1,1,0,123,0,0,0,1,0,0,0,0,42,11,3,28,17,1,0,0,0,0,0.0,0,0,23.223905723905723,46.447811447811446,-1.0,112,1,2
5917,Riskware_2031,1,1,0,180,0,0,0,2,0,0,0,0,22,14,1,7,1,0,0,0,0,0,177.0,0,0,23.729665071770334,47.45933014354067,-1.0,8,1,2
5918,SMS_2444,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,45.142857142857146,0,0,11.11570827489481,22.23141654978962,-0.9460028050490884,210,1,1
5919,Adware_123,1,1,0,2064,0,9,18,2,2,0,1,0,11,4,0,7,1,0,0,0,0,0,528.4166666666666,0,0,17.19148936170213,34.38297872340426,-0.44680851063829785,207,,3
5920,SMS_1826,1,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,157.42857142857142,0,0,11.811178247734139,23.622356495468278,-0.9561933534743202,125,1,1
5921,Riskware_2046,1,1,0,18351,0,42,543,8,9,37,1,0,20,8,1,11,2,0,0,0,0,0,15.225,0,0,23.269076305220885,46.53815261044177,-1.0,5294,1,2
5922,SMS_3550,1,1,0,1391,0,0,13,2,0,0,0,0,15,7,1,7,2,0,0,0,0,0,24.692307692307693,0,0,10.5994005994006,21.1988011988012,-0.8971028971028971,266,1,1
5923,Riskware_849,1,1,0,11264,0,9,176,3,0,13,0,0,12,3,1,8,0,0,0,0,0,0,218.3448275862069,0,0,22.129172714078376,44.25834542815675,-1.0,1980,1,2
5924,Riskware_173,1,1,0,15569,8,66,906,4,10,38,241,0,38,13,3,22,11,0,1,0,0,0,56.35,0,0,23.300970873786408,46.601941747572816,-1.0,4251,1,2
